"Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Coffe Type Name ,Roast Type,Roast Type Name ,Size,Unit Price,Sales,Loyalty Card"
"ENN-79947-323,18-Nov-21,67847-82662-TE,L-M-0.5,2,Marty Scholl,mschollom@taobao.com,United States,Lib,Liberica,M,Medium,0.50,$8.73,$17.46,No"
"BHA-47429-889,20-Jun-20,51114-51191-EW,E-L-0.2,3,Kienan Ferson,kfersonon@g.co,United States,Exc,Excelsa,L,Light,0.20,$4.46,$13.37,No"
"SZY-63017-318,06-Apr-21,91809-58808-TV,A-L-0.2,2,Blake Kelloway,bkellowayoo@omniture.com,United States,Ara,Arabica,L,Light,0.20,$3.89,$7.77,Yes"
"LCU-93317-340,17-Jun-19,84996-26826-DK,R-D-0.2,1,Scarlett Oliffe,soliffeop@yellowbook.com,United States,Rob,Robusta,D,Dark,0.20,$2.69,$2.69,Yes"
"UOM-71431-481,26-Mar-22,65732-22589-OW,R-D-2.5,1,Kippie Marrison,kmarrisonoq@dropbox.com,United States,Rob,Robusta,D,Dark,2.50,$20.59,$20.59,Yes"
"PJH-42618-877,30-Sep-21,93676-95250-XJ,A-D-2.5,5,Celestia Dolohunty,cdolohuntyor@dailymail.co.uk,United States,Ara,Arabica,D,Dark,2.50,$22.89,$114.43,Yes"
"XED-90333-402,19-Jun-19,28300-14355-GF,E-M-0.2,5,Patsy Vasilenko,pvasilenkoos@addtoany.com,United Kingdom,Exc,Excelsa,M,Medium,0.20,$4.13,$20.63,No"
"IKK-62234-199,31-Mar-22,91190-84826-IQ,L-L-0.5,6,Raphaela Schankelborg,rschankelborgot@ameblo.jp,United States,Lib,Liberica,L,Light,0.50,$9.51,$57.06,Yes"
"KAW-95195-329,04-Jul-20,34570-99384-AF,R-D-2.5,4,Sharity Wickens,,Ireland,Rob,Robusta,D,Dark,2.50,$20.59,$82.34,Yes"
"QDO-57268-842,21-Nov-21,57808-90533-UE,E-M-2.5,5,Derick Snow,,United States,Exc,Excelsa,M,Medium,2.50,$31.63,$158.13,No"
"IIZ-24416-212,31-May-21,76060-30540-LB,R-D-0.5,6,Baxy Cargen,bcargenow@geocities.jp,United States,Rob,Robusta,D,Dark,0.50,$5.37,$32.22,Yes"
"AWP-11469-510,11-Apr-20,76730-63769-ND,E-D-1,2,Ryann Stickler,rsticklerox@printfriendly.com,United Kingdom,Exc,Excelsa,D,Dark,1.00,$12.15,$24.30,No"
"KXA-27983-918,15-Sep-20,96042-27290-EQ,R-L-0.5,5,Daryn Cassius,,United States,Rob,Robusta,L,Light,0.50,$7.17,$35.85,No"
"VKQ-39009-292,23-Nov-21,57808-90533-UE,L-M-1,5,Derick Snow,,United States,Lib,Liberica,M,Medium,1.00,$14.55,$72.75,No"
"PDB-98743-282,23-Jan-22,51940-02669-OR,L-L-1,3,Skelly Dolohunty,,Ireland,Lib,Liberica,L,Light,1.00,$15.85,$47.55,No"
"SXW-34014-556,27-Jan-21,99144-98314-GN,R-L-0.2,1,Drake Jevon,djevonp1@ibm.com,United States,Rob,Robusta,L,Light,0.20,$3.59,$3.59,Yes"
"QOJ-38788-727,24-Jun-19,16358-63919-CE,E-M-2.5,5,Hall Ranner,hrannerp2@omniture.com,United States,Exc,Excelsa,M,Medium,2.50,$31.63,$158.13,No"
"TGF-38649-658,15-Mar-20,67743-54817-UT,L-M-0.5,2,Berkly Imrie,bimriep3@addtoany.com,United States,Lib,Liberica,M,Medium,0.50,$8.73,$17.46,No"
"EAI-25194-209,24-Sep-21,44601-51441-BH,A-L-2.5,5,Dorey Sopper,dsopperp4@eventbrite.com,United States,Ara,Arabica,L,Light,2.50,$29.79,$148.93,No"
"IJK-34441-720,05-Apr-19,97201-58870-WB,A-M-0.5,6,Darcy Lochran,,United States,Ara,Arabica,M,Medium,0.50,$6.75,$40.50,Yes"
"ZMC-00336-619,27-Jan-22,19849-12926-QF,A-M-0.5,4,Lauritz Ledgley,lledgleyp6@de.vu,United States,Ara,Arabica,M,Medium,0.50,$6.75,$27.00,Yes"
"UPX-54529-618,10-Sep-21,40535-56770-UM,L-D-1,3,Tawnya Menary,tmenaryp7@phoca.cz,United States,Lib,Liberica,D,Dark,1.00,$12.95,$38.85,No"
"DLX-01059-899,06-Jan-20,74940-09646-MU,R-L-1,5,Gustaf Ciccotti,gciccottip8@so-net.ne.jp,United States,Rob,Robusta,L,Light,1.00,$11.95,$59.75,No"
"MEK-85120-243,15-Mar-22,06623-54610-HC,R-L-0.2,3,Bobbe Renner,,United States,Rob,Robusta,L,Light,0.20,$3.59,$10.76,No"
"NFI-37188-246,08-Sep-21,89490-75361-AF,A-D-2.5,4,Wilton Jallin,wjallinpa@pcworld.com,United States,Ara,Arabica,D,Dark,2.50,$22.89,$91.54,No"
"BXH-62195-013,11-Nov-21,94526-79230-GZ,A-M-1,4,Mindy Bogey,mbogeypb@thetimes.co.uk,United States,Ara,Arabica,M,Medium,1.00,$11.25,$45.00,Yes"
"YLK-78851-470,18-Sep-19,58559-08254-UY,R-M-2.5,6,Paulie Fonzone,,United States,Rob,Robusta,M,Medium,2.50,$22.89,$137.31,Yes"
"DXY-76225-633,29-Jul-21,88574-37083-WX,A-M-0.5,1,Merrile Cobbledick,mcobbledickpd@ucsd.edu,United States,Ara,Arabica,M,Medium,0.50,$6.75,$6.75,No"
"UHP-24614-199,20-Mar-22,67953-79896-AC,A-M-1,4,Antonius Lewry,alewrype@whitehouse.gov,United States,Ara,Arabica,M,Medium,1.00,$11.25,$45.00,No"
"HBY-35655-049,04-May-20,69207-93422-CQ,E-D-2.5,3,Isis Hessel,ihesselpf@ox.ac.uk,United States,Exc,Excelsa,D,Dark,2.50,$27.95,$83.84,Yes"
"DCE-22886-861,05-Apr-21,56060-17602-RG,E-D-0.2,1,Harland Trematick,,Ireland,Exc,Excelsa,D,Dark,0.20,$3.65,$3.65,Yes"
"QTG-93823-843,12-Jan-22,46859-14212-FI,A-M-0.5,1,Chloris Sorrell,csorrellph@amazon.com,United Kingdom,Ara,Arabica,M,Medium,0.50,$6.75,$6.75,No"
"QTG-93823-843,12-Jan-22,46859-14212-FI,E-D-0.5,3,Chloris Sorrell,csorrellph@amazon.com,United Kingdom,Exc,Excelsa,D,Dark,0.50,$7.29,$21.87,No"
"WFT-16178-396,16-Dec-20,33555-01585-RP,R-D-0.2,5,Quintina Heavyside,qheavysidepj@unc.edu,United States,Rob,Robusta,D,Dark,0.20,$2.69,$13.43,Yes"
"ERC-54560-934,30-May-22,11932-85629-CU,R-D-2.5,6,Hadley Reuven,hreuvenpk@whitehouse.gov,United States,Rob,Robusta,D,Dark,2.50,$20.59,$123.51,No"
"RUK-78200-416,09-Nov-21,36192-07175-XC,L-D-0.2,2,Mitch Attwool,mattwoolpl@nba.com,United States,Lib,Liberica,D,Dark,0.20,$3.89,$7.77,No"
"KHK-13105-388,08-Apr-22,46242-54946-ZW,A-M-1,6,Charin Maplethorp,,United States,Ara,Arabica,M,Medium,1.00,$11.25,$67.50,Yes"
"NJR-03699-189,08-Oct-19,95152-82155-VQ,E-D-2.5,1,Goldie Wynes,gwynespn@dagondesign.com,United States,Exc,Excelsa,D,Dark,2.50,$27.95,$27.95,No"
"PJV-20427-019,12-Sep-21,13404-39127-WQ,A-L-2.5,3,Celie MacCourt,cmaccourtpo@amazon.com,United States,Ara,Arabica,L,Light,2.50,$29.79,$89.36,No"
"UGK-07613-982,28-Jul-22,57808-90533-UE,A-M-0.5,3,Derick Snow,,United States,Ara,Arabica,M,Medium,0.50,$6.75,$20.25,No"
"OLA-68289-577,30-Jun-20,40226-52317-IO,A-M-0.5,5,Evy Wilsone,ewilsonepq@eepurl.com,United States,Ara,Arabica,M,Medium,0.50,$6.75,$33.75,Yes"
"TNR-84447-052,09-Jan-19,34419-18068-AG,E-D-2.5,4,Dolores Duffie,dduffiepr@time.com,United States,Exc,Excelsa,D,Dark,2.50,$27.95,$111.78,No"
"FBZ-64200-586,12-Jul-22,51738-61457-RS,E-M-2.5,2,Mathilda Matiasek,mmatiasekps@ucoz.ru,United States,Exc,Excelsa,M,Medium,2.50,$31.63,$63.25,Yes"
"OBN-66334-505,30-Nov-20,86757-52367-ON,E-L-0.2,2,Jarred Camillo,jcamillopt@shinystat.com,United States,Exc,Excelsa,L,Light,0.20,$4.46,$8.91,Yes"
"NXM-89323-646,22-Mar-19,28158-93383-CK,E-D-1,1,Kameko Philbrick,kphilbrickpu@cdc.gov,United States,Exc,Excelsa,D,Dark,1.00,$12.15,$12.15,Yes"
"NHI-23264-055,15-Feb-22,44799-09711-XW,A-D-0.5,4,Mallory Shrimpling,,United States,Ara,Arabica,D,Dark,0.50,$5.97,$23.88,Yes"
"EQH-53569-934,13-Oct-20,53667-91553-LT,E-M-1,4,Barnett Sillis,bsillispw@istockphoto.com,United States,Exc,Excelsa,M,Medium,1.00,$13.75,$55.00,No"
"XKK-06692-189,27-Dec-21,86579-92122-OC,R-D-1,3,Brenn Dundredge,,United States,Rob,Robusta,D,Dark,1.00,$8.95,$26.85,Yes"
"BYP-16005-016,01-Aug-21,01474-63436-TP,R-M-2.5,5,Read Cutts,rcuttspy@techcrunch.com,United States,Rob,Robusta,M,Medium,2.50,$22.89,$114.43,No"
"LWS-13938-905,18-Nov-20,90533-82440-EE,A-M-2.5,6,Michale Delves,mdelvespz@nature.com,United States,Ara,Arabica,M,Medium,2.50,$25.88,$155.25,Yes"
"OLH-95722-362,24-Oct-21,48553-69225-VX,L-D-0.5,3,Devland Gritton,dgrittonq0@nydailynews.com,United States,Lib,Liberica,D,Dark,0.50,$7.77,$23.31,Yes"
"OLH-95722-362,24-Oct-21,48553-69225-VX,R-M-2.5,4,Devland Gritton,dgrittonq0@nydailynews.com,United States,Rob,Robusta,M,Medium,2.50,$22.89,$91.54,Yes"
"KCW-50949-318,30-Dec-19,52374-27313-IV,E-L-1,5,Dell Gut,dgutq2@umich.edu,United States,Exc,Excelsa,L,Light,1.00,$14.85,$74.25,Yes"
"JGZ-16947-591,02-Feb-21,14264-41252-SL,L-L-0.2,6,Willy Pummery,wpummeryq3@topsy.com,United States,Lib,Liberica,L,Light,0.20,$4.76,$28.53,No"
"LXS-63326-144,16-May-21,35367-50483-AR,R-L-0.5,2,Geoffrey Siuda,gsiudaq4@nytimes.com,United States,Rob,Robusta,L,Light,0.50,$7.17,$14.34,Yes"
"CZG-86544-655,23-Apr-22,69443-77665-QW,A-L-0.5,2,Henderson Crowne,hcrowneq5@wufoo.com,Ireland,Ara,Arabica,L,Light,0.50,$7.77,$15.54,Yes"
"WFV-88138-247,25-Sep-21,63411-51758-QC,R-L-1,3,Vernor Pawsey,vpawseyq6@tiny.cc,United States,Rob,Robusta,L,Light,1.00,$11.95,$35.85,No"
"RFG-28227-288,07-Jun-22,68605-21835-UF,A-L-0.5,6,Augustin Waterhouse,awaterhouseq7@istockphoto.com,United States,Ara,Arabica,L,Light,0.50,$7.77,$46.62,No"
"QAK-77286-758,11-Aug-20,34786-30419-XY,R-L-0.5,5,Fanchon Haughian,fhaughianq8@1688.com,United States,Rob,Robusta,L,Light,0.50,$7.17,$35.85,No"
"CZD-56716-840,28-Feb-19,15456-29250-RU,L-D-2.5,4,Jaimie Hatz,,United States,Lib,Liberica,D,Dark,2.50,$29.79,$119.14,No"
"UBI-59229-277,11-Sep-19,00886-35803-FG,L-D-0.5,3,Edeline Edney,,United States,Lib,Liberica,D,Dark,0.50,$7.77,$23.31,No"
"WJJ-37489-898,08-Apr-21,31599-82152-AD,A-M-1,1,Rickie Faltin,rfaltinqb@topsy.com,Ireland,Ara,Arabica,M,Medium,1.00,$11.25,$11.25,No"
"ORX-57454-917,06-Sep-21,76209-39601-ZR,E-D-2.5,3,Gnni Cheeke,gcheekeqc@sitemeter.com,United Kingdom,Exc,Excelsa,D,Dark,2.50,$27.95,$83.84,Yes"
"GRB-68838-629,10-Sep-21,15064-65241-HB,R-L-2.5,4,Gwenni Ratt,grattqd@phpbb.com,Ireland,Rob,Robusta,L,Light,2.50,$27.49,$109.94,No"
"SHT-04865-419,22-May-22,69215-90789-DL,R-L-0.2,4,Johnath Fairebrother,,United States,Rob,Robusta,L,Light,0.20,$3.59,$14.34,Yes"
"UQI-28177-865,18-Sep-20,04317-46176-TB,R-L-0.2,6,Ingamar Eberlein,ieberleinqf@hc360.com,United States,Rob,Robusta,L,Light,0.20,$3.59,$21.51,No"
"OIB-13664-879,31-Aug-21,04713-57765-KR,A-M-1,2,Jilly Dreng,jdrengqg@uiuc.edu,Ireland,Ara,Arabica,M,Medium,1.00,$11.25,$22.50,Yes"
"PJS-30996-485,21-Jan-22,86579-92122-OC,A-L-0.2,1,Brenn Dundredge,,United States,Ara,Arabica,L,Light,0.20,$3.89,$3.89,Yes"
"HEL-86709-449,10-Jun-22,86579-92122-OC,E-D-2.5,1,Brenn Dundredge,,United States,Exc,Excelsa,D,Dark,2.50,$27.95,$27.95,Yes"
"NCH-55389-562,27-Apr-19,86579-92122-OC,E-L-2.5,5,Brenn Dundredge,,United States,Exc,Excelsa,L,Light,2.50,$34.16,$170.78,Yes"
"NCH-55389-562,27-Apr-19,86579-92122-OC,R-L-2.5,2,Brenn Dundredge,,United States,Rob,Robusta,L,Light,2.50,$27.49,$54.97,Yes"
"NCH-55389-562,27-Apr-19,86579-92122-OC,E-L-1,1,Brenn Dundredge,,United States,Exc,Excelsa,L,Light,1.00,$14.85,$14.85,Yes"
"NCH-55389-562,27-Apr-19,86579-92122-OC,A-L-0.2,2,Brenn Dundredge,,United States,Ara,Arabica,L,Light,0.20,$3.89,$7.77,Yes"
"GUG-45603-775,06-Feb-22,40959-32642-DN,L-L-0.2,5,Rhodie Strathern,rstrathernqn@devhub.com,United States,Lib,Liberica,L,Light,0.20,$4.76,$23.78,Yes"
"KJB-98240-098,30-Jan-22,77746-08153-PM,L-L-1,5,Chad Miguel,cmiguelqo@exblog.jp,United States,Lib,Liberica,L,Light,1.00,$15.85,$79.25,Yes"
"JMS-48374-462,23-Nov-20,49667-96708-JL,A-D-2.5,2,Florinda Matusovsky,,United States,Ara,Arabica,D,Dark,2.50,$22.89,$45.77,Yes"
"YIT-15877-117,13-Apr-22,24155-79322-EQ,R-D-1,1,Morly Rocks,mrocksqq@exblog.jp,Ireland,Rob,Robusta,D,Dark,1.00,$8.95,$8.95,Yes"
"YVK-82679-655,07-Jan-21,95342-88311-SF,R-M-0.5,4,Yuri Burrells,yburrellsqr@vinaora.com,United States,Rob,Robusta,M,Medium,0.50,$5.97,$23.88,Yes"
"TYH-81940-054,04-Feb-20,69374-08133-RI,E-L-0.2,5,Cleopatra Goodrum,cgoodrumqs@goodreads.com,United States,Exc,Excelsa,L,Light,0.20,$4.46,$22.28,No"
"HTY-30660-254,16-Sep-19,83844-95908-RX,R-M-1,3,Joey Jefferys,jjefferysqt@blog.com,United States,Rob,Robusta,M,Medium,1.00,$9.95,$29.85,Yes"
"GPW-43956-761,26-Jan-19,09667-09231-YM,E-L-0.5,6,Bearnard Wardell,bwardellqu@adobe.com,United States,Exc,Excelsa,L,Light,0.50,$8.91,$53.46,Yes"
"DWY-56352-412,19-Feb-21,55427-08059-DF,R-D-0.2,1,Zeke Walisiak,zwalisiakqv@ucsd.edu,Ireland,Rob,Robusta,D,Dark,0.20,$2.69,$2.69,Yes"
"PUH-55647-976,22-Mar-22,06624-54037-BQ,R-M-0.2,2,Wiley Leopold,wleopoldqw@blogspot.com,United States,Rob,Robusta,M,Medium,0.20,$2.99,$5.97,No"
"DTB-71371-705,03-Jul-19,48544-90737-AZ,L-D-1,1,Chiarra Shalders,cshaldersqx@cisco.com,United States,Lib,Liberica,D,Dark,1.00,$12.95,$12.95,Yes"
"ZDC-64769-740,21-Sep-19,79463-01597-FQ,E-M-0.5,1,Sharl Southerill,,United States,Exc,Excelsa,M,Medium,0.50,$8.25,$8.25,No"
"TED-81959-419,26-Aug-19,27702-50024-XC,A-L-2.5,5,Noni Furber,nfurberqz@jugem.jp,United States,Ara,Arabica,L,Light,2.50,$29.79,$148.93,No"
"FDO-25756-141,03-Aug-21,57360-46846-NS,A-L-2.5,3,Dinah Crutcher,,Ireland,Ara,Arabica,L,Light,2.50,$29.79,$89.36,Yes"
"HKN-31467-517,24-Oct-21,84045-66771-SL,L-M-1,6,Charlean Keave,ckeaver1@ucoz.com,United States,Lib,Liberica,M,Medium,1.00,$14.55,$87.30,No"
"POF-29666-012,01-Apr-19,46885-00260-TL,R-D-0.5,1,Sada Roseborough,sroseboroughr2@virginia.edu,United States,Rob,Robusta,D,Dark,0.50,$5.37,$5.37,Yes"
"IRX-59256-644,08-Dec-21,96446-62142-EN,A-D-0.2,3,Clayton Kingwell,ckingwellr3@squarespace.com,Ireland,Ara,Arabica,D,Dark,0.20,$2.99,$8.96,Yes"
"LTN-89139-350,27-Jun-19,07756-71018-GU,R-L-2.5,5,Kacy Canto,kcantor4@gmpg.org,United States,Rob,Robusta,L,Light,2.50,$27.49,$137.43,Yes"
"TXF-79780-017,14-Jul-20,92048-47813-QB,R-L-1,5,Mab Blakemore,mblakemorer5@nsw.gov.au,United States,Rob,Robusta,L,Light,1.00,$11.95,$59.75,No"
"ALM-80762-974,23-Mar-20,84045-66771-SL,A-L-0.5,3,Charlean Keave,ckeaver1@ucoz.com,United States,Ara,Arabica,L,Light,0.50,$7.77,$23.31,No"
"NXF-15738-707,26-Jan-20,28699-16256-XV,R-D-0.5,2,Javier Causnett,,United States,Rob,Robusta,D,Dark,0.50,$5.37,$10.74,No"
"MVV-19034-198,31-May-20,98476-63654-CG,E-D-2.5,6,Demetris Micheli,,United States,Exc,Excelsa,D,Dark,2.50,$27.95,$167.67,Yes"
"KUX-19632-830,20-Jul-21,55409-07759-YG,E-D-0.2,6,Chloette Bernardot,cbernardotr9@wix.com,United States,Exc,Excelsa,D,Dark,0.20,$3.65,$21.87,Yes"
"SNZ-44595-152,12-Aug-22,06136-65250-PG,R-L-1,2,Kim Kemery,kkemeryra@t.co,United States,Rob,Robusta,L,Light,1.00,$11.95,$23.90,Yes"
"GQA-37241-629,01-Jan-20,08405-33165-BS,A-M-0.2,2,Fanchette Parlot,fparlotrb@forbes.com,United States,Ara,Arabica,M,Medium,0.20,$3.38,$6.75,Yes"
"WVV-79948-067,18-Jan-21,66070-30559-WI,E-M-2.5,1,Ramon Cheak,rcheakrc@tripadvisor.com,Ireland,Exc,Excelsa,M,Medium,2.50,$31.63,$31.63,Yes"
"LHX-81117-166,31-Dec-21,01282-28364-RZ,R-L-1,4,Koressa O'Geneay,kogeneayrd@utexas.edu,United States,Rob,Robusta,L,Light,1.00,$11.95,$47.80,No"
"GCD-75444-320,04-May-20,51277-93873-RP,L-M-2.5,1,Claudell Ayre,cayrere@symantec.com,United States,Lib,Liberica,M,Medium,2.50,$33.47,$33.47,No"
"SGA-30059-217,20-Feb-21,84405-83364-DG,A-D-0.5,5,Lorianne Kyneton,lkynetonrf@macromedia.com,United Kingdom,Ara,Arabica,D,Dark,0.50,$5.97,$29.85,Yes"
"GNL-98714-885,07-Mar-20,83731-53280-YC,R-M-1,3,Adele McFayden,,United Kingdom,Rob,Robusta,M,Medium,1.00,$9.95,$29.85,Yes"
"OQA-93249-841,05-Apr-19,03917-13632-KC,A-M-2.5,6,Herta Layne,,United States,Ara,Arabica,M,Medium,2.50,$25.88,$155.25,Yes"
"DUV-12075-132,06-Jun-22,62494-09113-RP,E-D-0.2,5,Marguerite Graves,,United States,Exc,Excelsa,D,Dark,0.20,$3.65,$18.23,No"
"DUV-12075-132,06-Jun-22,62494-09113-RP,L-D-0.5,2,Marguerite Graves,,United States,Lib,Liberica,D,Dark,0.50,$7.77,$15.54,No"
"KPO-24942-184,21-Mar-21,70567-65133-CN,L-L-2.5,3,Desdemona Eye,,Ireland,Lib,Liberica,L,Light,2.50,$36.46,$109.37,No"
"SRJ-79353-838,19-Dec-21,77869-81373-AY,A-L-1,6,Margarette Sterland,,United States,Ara,Arabica,L,Light,1.00,$12.95,$77.70,No"
"XBV-40336-071,17-Feb-21,38536-98293-JZ,A-D-0.2,3,Catharine Scoines,,Ireland,Ara,Arabica,D,Dark,0.20,$2.99,$8.96,No"
"RLM-96511-467,06-Jan-20,43014-53743-XK,R-L-2.5,1,Jennica Tewelson,jtewelsonrn@samsung.com,United States,Rob,Robusta,L,Light,2.50,$27.49,$27.49,No"
"AEZ-13242-456,04-May-22,62494-09113-RP,R-M-0.5,5,Marguerite Graves,,United States,Rob,Robusta,M,Medium,0.50,$5.97,$29.85,No"
"UME-75640-698,11-Oct-19,62494-09113-RP,A-M-0.5,4,Marguerite Graves,,United States,Ara,Arabica,M,Medium,0.50,$6.75,$27.00,No"
"GJC-66474-557,03-Aug-21,64965-78386-MY,A-D-1,1,Nicolina Jenny,njennyrq@bigcartel.com,United States,Ara,Arabica,D,Dark,1.00,$9.95,$9.95,No"
"IRV-20769-219,15-Oct-20,77131-58092-GE,E-M-0.2,3,Vidovic Antonelli,,United Kingdom,Exc,Excelsa,M,Medium,0.20,$4.13,$12.38,Yes"
